date,visited_country,vaccination_ind,none_vaccination_ind,sum_arrival
2021-09-13T00:00:00.000Z,לטביה,1,0,1
2021-09-13T00:00:00.000Z,אוגנדה,3,4,7
2021-09-13T00:00:00.000Z,תורכיה,25,58,83
2021-09-13T00:00:00.000Z,תאילנד,1,1,2
2021-09-13T00:00:00.000Z,שוויץ,139,64,203
2021-09-13T00:00:00.000Z,שוודיה,4,4,8
2021-09-13T00:00:00.000Z,רפ מרכז אפריקנית,0,1,1
2021-09-13T00:00:00.000Z,רוסיה,174,201,375
2021-09-13T00:00:00.000Z,רומניה,293,64,357
2021-09-13T00:00:00.000Z,רואנדה,5,1,6
2021-09-13T00:00:00.000Z,קרואטיה,8,8,16
2021-09-13T00:00:00.000Z,קפריסין,117,35,152
2021-09-13T00:00:00.000Z,קניה,1,4,5
2021-09-13T00:00:00.000Z,קנדה,44,311,355
2021-09-13T00:00:00.000Z,קירג'זסטאן,1,1,2
2021-09-13T00:00:00.000Z,קזחסטאן,3,2,5
2021-09-13T00:00:00.000Z,קוסטה ריקה,2,5,7
2021-09-13T00:00:00.000Z,קולומביה,3,2,5
2021-09-13T00:00:00.000Z,קובה,0,1,1
2021-09-13T00:00:00.000Z,צרפת,359,313,672
2021-09-13T00:00:00.000Z,צכיה,386,92,478
2021-09-13T00:00:00.000Z,פרו,2,4,6
2021-09-13T00:00:00.000Z,פנמה,4,23,27
2021-09-13T00:00:00.000Z,פינלנד,3,0,3
2021-09-13T00:00:00.000Z,פיליפינים,0,2,2
2021-09-13T00:00:00.000Z,פורטוגל,14,10,24
2021-09-13T00:00:00.000Z,פולין,311,125,436
2021-09-13T00:00:00.000Z,סרי לנקה (צילון),1,1,2
2021-09-13T00:00:00.000Z,סרביה,1,1,2
2021-09-13T00:00:00.000Z,ספרד,54,38,92
2021-09-13T00:00:00.000Z,סלובקיה,54,8,62
2021-09-13T00:00:00.000Z,סוריה,1,4,5
2021-09-13T00:00:00.000Z,נמיביה,1,1,2
2021-09-13T00:00:00.000Z,ניגריה,2,3,5
2021-09-13T00:00:00.000Z,נורבגיה,0,3,3
2021-09-13T00:00:00.000Z,מרוקו,3,0,3
2021-09-13T00:00:00.000Z,מקסיקו,0,18,18
2021-09-13T00:00:00.000Z,מצרים,248,67,315
2021-09-13T00:00:00.000Z,מלטה,1,0,1
2021-09-13T00:00:00.000Z,מלזיה,1,0,1
2021-09-13T00:00:00.000Z,מלדיבים,47,6,53
2021-09-13T00:00:00.000Z,מלאווי,0,1,1
2021-09-13T00:00:00.000Z,מונקו,5,1,6
2021-09-13T00:00:00.000Z,מונטנגרו,64,9,73
2021-09-13T00:00:00.000Z,מוזמביק,2,0,2
2021-09-13T00:00:00.000Z,מאלי,3,0,3
2021-09-13T00:00:00.000Z,ליטא,2,0,2
2021-09-13T00:00:00.000Z,איחוד האמירויות הערב,70,18,88
2021-09-13T00:00:00.000Z,לוכסמבורג,9,5,14
2021-09-13T00:00:00.000Z,לבנון,0,1,1
2021-09-13T00:00:00.000Z,כלל המדינות,6117,8539,14656
2021-09-13T00:00:00.000Z,ירדן,65,107,172
2021-09-13T00:00:00.000Z,יפן,0,2,2
2021-09-13T00:00:00.000Z,יוון,342,151,493
2021-09-13T00:00:00.000Z,טנזניה,9,5,14
2021-09-13T00:00:00.000Z,חוף השנהב,2,1,3
2021-09-13T00:00:00.000Z,זמביה,3,1,4
2021-09-13T00:00:00.000Z,זימבאבווה,0,1,1
2021-09-13T00:00:00.000Z,הרפ הדומיניקנית,1,0,1
2021-09-13T00:00:00.000Z,הממלכה המאוחדת,264,544,808
2021-09-13T00:00:00.000Z,הונדורס,3,0,3
2021-09-13T00:00:00.000Z,הונגריה,362,114,476
2021-09-13T00:00:00.000Z,הונג קונג,0,2,2
2021-09-13T00:00:00.000Z,הולנד,19,17,36
2021-09-13T00:00:00.000Z,הודו,17,95,112
2021-09-13T00:00:00.000Z,דרום אפריקה,17,31,48
2021-09-13T00:00:00.000Z,דנמרק,5,5,10
2021-09-13T00:00:00.000Z,דומיניקה,0,1,1
2021-09-13T00:00:00.000Z,גרמניה,302,142,444
2021-09-13T00:00:00.000Z,גיברלטר,1,0,1
2021-09-13T00:00:00.000Z,גווטאמלה,4,2,6
2021-09-13T00:00:00.000Z,גאנה,3,0,3
2021-09-13T00:00:00.000Z,גאורגיה,19,17,36
2021-09-13T00:00:00.000Z,ברזיל,4,2,6
2021-09-13T00:00:00.000Z,בלגיה,49,174,223
2021-09-13T00:00:00.000Z,בילורוסיה,0,2,2
2021-09-13T00:00:00.000Z,בוסניה הרצגובינה,10,5,15
2021-09-13T00:00:00.000Z,בולגריה,6,23,29
2021-09-13T00:00:00.000Z,בוטסואנה,2,0,2
2021-09-13T00:00:00.000Z,אתיופיה,14,13,27
2021-09-13T00:00:00.000Z,ארצות הברית,482,1890,2372
2021-09-13T00:00:00.000Z,ארמניה,1,17,18
2021-09-13T00:00:00.000Z,ארגנטינה,0,5,5
2021-09-13T00:00:00.000Z,אסטוניה,2,1,3
2021-09-13T00:00:00.000Z,אל סלבדור,0,1,1
2021-09-13T00:00:00.000Z,אירלנד,3,4,7
2021-09-13T00:00:00.000Z,איסלנד,21,4,25
2021-09-13T00:00:00.000Z,איטליה,298,96,394
2021-09-13T00:00:00.000Z,אזרביג'אן,0,21,21
2021-09-13T00:00:00.000Z,אורגוואי,0,5,5
2021-09-13T00:00:00.000Z,אוקראינה,298,1073,1371
2021-09-13T00:00:00.000Z,אוסטרליה,1,5,6
2021-09-13T00:00:00.000Z,אוסטריה,479,114,593
2021-09-13T00:00:00.000Z,אוזבקיסטן,12,57,69
2021-09-14T00:00:00.000Z,פולין,128,89,217
2021-09-14T00:00:00.000Z,חוף השנהב,4,1,5
2021-09-14T00:00:00.000Z,זאיר,2,1,3
2021-09-14T00:00:00.000Z,הרפ הדומיניקנית,2,4,6
2021-09-14T00:00:00.000Z,הממלכה המאוחדת,186,390,576
2021-09-14T00:00:00.000Z,הונגריה,424,114,538
2021-09-14T00:00:00.000Z,הונג קונג,4,9,13
2021-09-14T00:00:00.000Z,הולנד,56,76,132
2021-09-14T00:00:00.000Z,הודו,1,5,6
2021-09-14T00:00:00.000Z,דרום אפריקה,6,8,14
2021-09-14T00:00:00.000Z,דנמרק,7,5,12
2021-09-14T00:00:00.000Z,גרמניה,270,119,389
2021-09-14T00:00:00.000Z,גווטאמלה,2,1,3
2021-09-14T00:00:00.000Z,גאנה,2,6,8
2021-09-14T00:00:00.000Z,גאורגיה,96,31,127
2021-09-14T00:00:00.000Z,ברזיל,3,3,6
2021-09-14T00:00:00.000Z,בלגיה,7,79,86
2021-09-14T00:00:00.000Z,בילורוסיה,86,77,163
2021-09-14T00:00:00.000Z,בחריין,1,0,1
2021-09-14T00:00:00.000Z,בוסניה הרצגובינה,5,4,9
2021-09-14T00:00:00.000Z,בולגריה,5,3,8
2021-09-14T00:00:00.000Z,אתיופיה,21,20,41
2021-09-14T00:00:00.000Z,ארצות הברית,464,1476,1940
2021-09-14T00:00:00.000Z,ארמניה,5,0,5
2021-09-14T00:00:00.000Z,ארגנטינה,0,27,27
2021-09-14T00:00:00.000Z,אקואדור,3,3,6
2021-09-14T00:00:00.000Z,אסטוניה,1,4,5
2021-09-14T00:00:00.000Z,אנטיגואה וברבודה,0,2,2
2021-09-14T00:00:00.000Z,אנגולה,1,0,1
2021-09-14T00:00:00.000Z,אלבניה,3,0,3
2021-09-14T00:00:00.000Z,אירלנד,4,7,11
2021-09-14T00:00:00.000Z,איסלנד,42,15,57
2021-09-14T00:00:00.000Z,איי פאלקלנד,0,1,1
2021-09-14T00:00:00.000Z,איי סיישל,0,1,1
2021-09-14T00:00:00.000Z,איטליה,411,104,515
2021-09-14T00:00:00.000Z,אזרביג'אן,7,4,11
2021-09-14T00:00:00.000Z,אורגוואי,0,1,1
2021-09-14T00:00:00.000Z,אוקראינה,241,806,1047
2021-09-14T00:00:00.000Z,אוסטרליה,0,3,3
2021-09-14T00:00:00.000Z,אוסטריה,299,93,392
2021-09-14T00:00:00.000Z,אוזבקיסטן,3,1,4
2021-09-14T00:00:00.000Z,אוגנדה,0,2,2
2021-09-14T00:00:00.000Z,איחוד האמירויות הערב,147,33,180
2021-09-14T00:00:00.000Z,עירק,1,1,2
2021-09-14T00:00:00.000Z,סרביה,6,1,7
2021-09-14T00:00:00.000Z,ספרד,96,38,134
2021-09-14T00:00:00.000Z,סלובקיה,4,0,4
2021-09-14T00:00:00.000Z,סלובניה,0,2,2
2021-09-14T00:00:00.000Z,סין,0,3,3
2021-09-14T00:00:00.000Z,ניגריה,6,2,8
2021-09-14T00:00:00.000Z,נורבגיה,1,1,2
2021-09-14T00:00:00.000Z,מרוקו,31,22,53
2021-09-14T00:00:00.000Z,מקסיקו,4,9,13
2021-09-14T00:00:00.000Z,מקדוניה,1,0,1
2021-09-14T00:00:00.000Z,מצרים,445,139,584
2021-09-14T00:00:00.000Z,מלדיבים,20,17,37
2021-09-14T00:00:00.000Z,מונקו,1,0,1
2021-09-14T00:00:00.000Z,מונטנגרו,22,10,32
2021-09-14T00:00:00.000Z,מולדובה,37,84,121
2021-09-14T00:00:00.000Z,מאלי,1,1,2
2021-09-14T00:00:00.000Z,ליטא,4,3,7
2021-09-14T00:00:00.000Z,לטביה,19,17,36
2021-09-14T00:00:00.000Z,לוכסמבורג,1,0,1
2021-09-14T00:00:00.000Z,לבנון,0,1,1
2021-09-14T00:00:00.000Z,כלל המדינות,6737,8270,15007
2021-09-14T00:00:00.000Z,ירדן,35,29,64
2021-09-14T00:00:00.000Z,יוון,858,230,1088
2021-09-14T00:00:00.000Z,טנזניה,12,10,22
2021-09-14T00:00:00.000Z,טוגו,1,0,1
2021-09-14T00:00:00.000Z,תורכמניסטאן,0,1,1
2021-09-14T00:00:00.000Z,תורכיה,28,57,85
2021-09-14T00:00:00.000Z,תוניסיה,0,3,3
2021-09-14T00:00:00.000Z,שוויץ,122,76,198
2021-09-14T00:00:00.000Z,שוודיה,4,4,8
2021-09-14T00:00:00.000Z,רוסיה,198,277,475
2021-09-14T00:00:00.000Z,רומניה,175,29,204
2021-09-14T00:00:00.000Z,רואנדה,1,0,1
2021-09-14T00:00:00.000Z,קרואטיה,9,5,14
2021-09-14T00:00:00.000Z,קפריסין,157,37,194
2021-09-14T00:00:00.000Z,סרי לנקה (צילון),3,4,7
2021-09-14T00:00:00.000Z,קניה,8,3,11
2021-09-14T00:00:00.000Z,קנדה,28,100,128
2021-09-14T00:00:00.000Z,קירג'זסטאן,0,1,1
2021-09-14T00:00:00.000Z,קטר,1,0,1
2021-09-14T00:00:00.000Z,קזחסטאן,1,0,1
2021-09-14T00:00:00.000Z,קוריאה הדרומית,0,3,3
2021-09-14T00:00:00.000Z,קוסטה ריקה,9,11,20
2021-09-14T00:00:00.000Z,קולומביה,4,12,16
2021-09-14T00:00:00.000Z,צרפת,300,322,622
2021-09-14T00:00:00.000Z,צכיה,436,106,542
2021-09-14T00:00:00.000Z,פרו,5,3,8
2021-09-14T00:00:00.000Z,פרגוואי,0,1,1
2021-09-14T00:00:00.000Z,פנמה,4,32,36
2021-09-14T00:00:00.000Z,פורטוגל,14,7,21
2021-09-14T00:00:00.000Z,פיליפינים,2,20,22
2021-09-14T00:00:00.000Z,פינלנד,2,1,3
2021-09-15T00:00:00.000Z,מונקו,0,2,2
2021-09-15T00:00:00.000Z,חוף השנהב,1,0,1
2021-09-15T00:00:00.000Z,אוזבקיסטן,3,0,3
2021-09-15T00:00:00.000Z,אוסטריה,341,100,441
2021-09-15T00:00:00.000Z,אוסטרליה,1,3,4
2021-09-15T00:00:00.000Z,אוקראינה,291,424,715
2021-09-15T00:00:00.000Z,אזרביג'אן,4,1,5
2021-09-15T00:00:00.000Z,איטליה,180,51,231
2021-09-15T00:00:00.000Z,איסלנד,2,4,6
2021-09-15T00:00:00.000Z,אירלנד,1,0,1
2021-09-15T00:00:00.000Z,אל סלבדור,1,0,1
2021-09-15T00:00:00.000Z,אלבניה,4,1,5
2021-09-15T00:00:00.000Z,אסטוניה,1,0,1
2021-09-15T00:00:00.000Z,ארמניה,0,4,4
2021-09-15T00:00:00.000Z,ארצות הברית,514,649,1163
2021-09-15T00:00:00.000Z,בולגריה,10,13,23
2021-09-15T00:00:00.000Z,בוסניה הרצגובינה,4,3,7
2021-09-15T00:00:00.000Z,בלגיה,49,115,164
2021-09-15T00:00:00.000Z,ברזיל,1,0,1
2021-09-15T00:00:00.000Z,גאורגיה,34,25,59
2021-09-15T00:00:00.000Z,גווטאמלה,0,1,1
2021-09-15T00:00:00.000Z,גמייקה,0,1,1
2021-09-15T00:00:00.000Z,גרמניה,125,55,180
2021-09-15T00:00:00.000Z,דנמרק,10,6,16
2021-09-15T00:00:00.000Z,דרום אפריקה,2,3,5
2021-09-15T00:00:00.000Z,הולנד,56,31,87
2021-09-15T00:00:00.000Z,הונגריה,305,72,377
2021-09-15T00:00:00.000Z,הממלכה המאוחדת,95,167,262
2021-09-15T00:00:00.000Z,טיוואן,0,1,1
2021-09-15T00:00:00.000Z,יוון,349,94,443
2021-09-15T00:00:00.000Z,ירדן,28,16,44
2021-09-15T00:00:00.000Z,כלל המדינות,4266,3882,8148
2021-09-15T00:00:00.000Z,לטביה,1,0,1
2021-09-15T00:00:00.000Z,מונטנגרו,1,1,2
2021-09-15T00:00:00.000Z,תורכיה,21,18,39
2021-09-15T00:00:00.000Z,מלדיבים,33,3,36
2021-09-15T00:00:00.000Z,מצרים,163,61,224
2021-09-15T00:00:00.000Z,מרוקו,6,0,6
2021-09-15T00:00:00.000Z,נורבגיה,1,1,2
2021-09-15T00:00:00.000Z,ניגריה,4,1,5
2021-09-15T00:00:00.000Z,סין,1,2,3
2021-09-15T00:00:00.000Z,סלובניה,6,0,6
2021-09-15T00:00:00.000Z,סלובקיה,0,1,1
2021-09-15T00:00:00.000Z,ספרד,11,5,16
2021-09-15T00:00:00.000Z,סרביה,7,1,8
2021-09-15T00:00:00.000Z,סרי לנקה (צילון),1,3,4
2021-09-15T00:00:00.000Z,פולין,94,25,119
2021-09-15T00:00:00.000Z,פורטוגל,24,6,30
2021-09-15T00:00:00.000Z,פיליפינים,0,5,5
2021-09-15T00:00:00.000Z,פינלנד,4,0,4
2021-09-15T00:00:00.000Z,פנמה,7,7,14
2021-09-15T00:00:00.000Z,פרו,1,4,5
2021-09-15T00:00:00.000Z,צכיה,112,34,146
2021-09-15T00:00:00.000Z,צרפת,210,172,382
2021-09-15T00:00:00.000Z,קוסטה ריקה,1,6,7
2021-09-15T00:00:00.000Z,קוריאה הדרומית,3,6,9
2021-09-15T00:00:00.000Z,קזחסטאן,0,4,4
2021-09-15T00:00:00.000Z,קנדה,27,51,78
2021-09-15T00:00:00.000Z,קניה,1,0,1
2021-09-15T00:00:00.000Z,קפריסין,135,53,188
2021-09-15T00:00:00.000Z,קרואטיה,12,0,12
2021-09-15T00:00:00.000Z,רומניה,250,54,304
2021-09-15T00:00:00.000Z,רוסיה,88,65,153
2021-09-15T00:00:00.000Z,שוודיה,7,2,9
2021-09-15T00:00:00.000Z,שוויץ,111,32,143
2021-09-15T00:00:00.000Z,תאילנד,1,4,5
2021-09-15T00:00:00.000Z,איחוד האמירויות הערב,52,18,70
2021-09-16T00:00:00.000Z,כלל המדינות,10,10,20
2021-09-17T00:00:00.000Z,נפאל,0,2,2
2021-09-17T00:00:00.000Z,סין,2,2,4
2021-09-17T00:00:00.000Z,סינגפור,1,2,3
2021-09-17T00:00:00.000Z,סלובניה,9,2,11
2021-09-17T00:00:00.000Z,סלובקיה,118,9,127
2021-09-17T00:00:00.000Z,ספרד,179,51,230
2021-09-17T00:00:00.000Z,סרביה,2,1,3
2021-09-17T00:00:00.000Z,סרי לנקה (צילון),0,6,6
2021-09-17T00:00:00.000Z,ערב הסעודית,2,2,4
2021-09-17T00:00:00.000Z,פולין,282,72,354
2021-09-17T00:00:00.000Z,הרפ הדומיניקנית,3,0,3
2021-09-17T00:00:00.000Z,פורטוגל,59,21,80
2021-09-17T00:00:00.000Z,פיליפינים,0,3,3
2021-09-17T00:00:00.000Z,פינלנד,56,25,81
2021-09-17T00:00:00.000Z,פנמה,3,9,12
2021-09-17T00:00:00.000Z,פרו,1,4,5
2021-09-17T00:00:00.000Z,צכיה,392,56,448
2021-09-17T00:00:00.000Z,צרפת,321,166,487
2021-09-17T00:00:00.000Z,קולומביה,0,6,6
2021-09-17T00:00:00.000Z,קוסטה ריקה,1,9,10
2021-09-17T00:00:00.000Z,קוריאה הדרומית,3,3,6
2021-09-17T00:00:00.000Z,קזחסטאן,2,2,4
2021-09-17T00:00:00.000Z,קטר,1,0,1
2021-09-17T00:00:00.000Z,קירג'זסטאן,5,6,11
2021-09-17T00:00:00.000Z,קנדה,44,47,91
2021-09-17T00:00:00.000Z,קניה,0,2,2
2021-09-17T00:00:00.000Z,קפריסין,233,51,284
2021-09-17T00:00:00.000Z,קרואטיה,7,8,15
2021-09-17T00:00:00.000Z,רומניה,309,92,401
2021-09-17T00:00:00.000Z,רוסיה,182,163,345
2021-09-17T00:00:00.000Z,שוודיה,12,15,27
2021-09-17T00:00:00.000Z,שוויץ,213,75,288
2021-09-17T00:00:00.000Z,תאילנד,60,45,105
2021-09-17T00:00:00.000Z,תורכיה,28,94,122
2021-09-17T00:00:00.000Z,הממלכה המאוחדת,207,129,336
2021-09-17T00:00:00.000Z,זאיר,1,0,1
2021-09-17T00:00:00.000Z,טנזניה,4,0,4
2021-09-17T00:00:00.000Z,יוון,1293,298,1591
2021-09-17T00:00:00.000Z,ירדן,9,3,12
2021-09-17T00:00:00.000Z,כלל המדינות,9448,6030,15478
2021-09-17T00:00:00.000Z,לטביה,1,0,1
2021-09-17T00:00:00.000Z,ליטא,3,3,6
2021-09-17T00:00:00.000Z,מולדובה,100,105,205
2021-09-17T00:00:00.000Z,מונגוליה,1,0,1
2021-09-17T00:00:00.000Z,אבחזיסטאן,1,0,1
2021-09-17T00:00:00.000Z,אוזבקיסטן,1,2,3
2021-09-17T00:00:00.000Z,אוסטריה,650,179,829
2021-09-17T00:00:00.000Z,אוסטרליה,3,1,4
2021-09-17T00:00:00.000Z,אוקראינה,381,285,666
2021-09-17T00:00:00.000Z,אורגוואי,2,0,2
2021-09-17T00:00:00.000Z,אזרביג'אן,3,1,4
2021-09-17T00:00:00.000Z,איטליה,452,114,566
2021-09-17T00:00:00.000Z,איי סיישל,69,15,84
2021-09-17T00:00:00.000Z,מונטנגרו,117,36,153
2021-09-17T00:00:00.000Z,מונקו,1,0,1
2021-09-17T00:00:00.000Z,מלטה,1,0,1
2021-09-17T00:00:00.000Z,מצרים,940,270,1210
2021-09-17T00:00:00.000Z,איי פיגי,2,0,2
2021-09-17T00:00:00.000Z,איסלנד,27,3,30
2021-09-17T00:00:00.000Z,אירלנד,9,7,16
2021-09-17T00:00:00.000Z,אל סלבדור,1,0,1
2021-09-17T00:00:00.000Z,אלבניה,5,0,5
2021-09-17T00:00:00.000Z,אנגולה,1,0,1
2021-09-17T00:00:00.000Z,אסטוניה,1,0,1
2021-09-17T00:00:00.000Z,אקואדור,1,3,4
2021-09-17T00:00:00.000Z,ארגנטינה,1,2,3
2021-09-17T00:00:00.000Z,ארמניה,6,1,7
2021-09-17T00:00:00.000Z,ארצות הברית,477,290,767
2021-09-17T00:00:00.000Z,אתיופיה,1,0,1
2021-09-17T00:00:00.000Z,בולגריה,10,30,40
2021-09-17T00:00:00.000Z,בוסניה הרצגובינה,22,16,38
2021-09-17T00:00:00.000Z,בורקינה פאסו,1,0,1
2021-09-17T00:00:00.000Z,בחריין,0,1,1
2021-09-17T00:00:00.000Z,בילורוסיה,60,48,108
2021-09-17T00:00:00.000Z,בלגיה,68,51,119
2021-09-17T00:00:00.000Z,ברזיל,2,2,4
2021-09-17T00:00:00.000Z,גאורגיה,142,45,187
2021-09-17T00:00:00.000Z,גרמניה,355,133,488
2021-09-17T00:00:00.000Z,דנמרק,88,33,121
2021-09-17T00:00:00.000Z,דרום אפריקה,1,1,2
2021-09-17T00:00:00.000Z,הודו,1,4,5
2021-09-17T00:00:00.000Z,הולנד,48,34,82
2021-09-17T00:00:00.000Z,הונג קונג,1,0,1
2021-09-17T00:00:00.000Z,הונגריה,488,108,596
2021-09-17T00:00:00.000Z,מקסיקו,0,2,2
2021-09-17T00:00:00.000Z,מרוקו,4,1,5
2021-09-17T00:00:00.000Z,נורבגיה,1,6,7
2021-09-17T00:00:00.000Z,איחוד האמירויות הערב,98,31,129
2021-09-17T00:00:00.000Z,מלדיבים,31,13,44
2021-09-18T00:00:00.000Z,ונצואלה,0,1,1
2021-09-18T00:00:00.000Z,הרפ הדומיניקנית,2,6,8
2021-09-18T00:00:00.000Z,הממלכה המאוחדת,302,97,399
2021-09-18T00:00:00.000Z,הונגריה,420,42,462
2021-09-18T00:00:00.000Z,הולנד,114,57,171
2021-09-18T00:00:00.000Z,דרום סודאן,1,0,1
2021-09-18T00:00:00.000Z,דרום אפריקה,5,10,15
2021-09-18T00:00:00.000Z,דנמרק,13,0,13
2021-09-18T00:00:00.000Z,גרמניה,311,75,386
2021-09-18T00:00:00.000Z,גינאה,1,0,1
2021-09-18T00:00:00.000Z,גויאנה,1,0,1
2021-09-18T00:00:00.000Z,גווטאמלה,1,2,3
2021-09-18T00:00:00.000Z,גאנה,2,2,4
2021-09-18T00:00:00.000Z,גאורגיה,134,38,172
2021-09-18T00:00:00.000Z,ברזיל,1,2,3
2021-09-18T00:00:00.000Z,בלגיה,9,2,11
2021-09-18T00:00:00.000Z,קפריסין,282,62,344
2021-09-18T00:00:00.000Z,קרואטיה,21,1,22
2021-09-18T00:00:00.000Z,רואנדה,4,1,5
2021-09-18T00:00:00.000Z,רומניה,481,67,548
2021-09-18T00:00:00.000Z,רוסיה,35,21,56
2021-09-18T00:00:00.000Z,שוודיה,2,8,10
2021-09-18T00:00:00.000Z,שוויץ,78,14,92
2021-09-18T00:00:00.000Z,תורכיה,9,23,32
2021-09-18T00:00:00.000Z,קנדה,56,53,109
2021-09-18T00:00:00.000Z,קניה,8,1,9
2021-09-18T00:00:00.000Z,קוריאה הדרומית,1,0,1
2021-09-18T00:00:00.000Z,קוסטה ריקה,9,22,31
2021-09-18T00:00:00.000Z,קולומביה,0,1,1
2021-09-18T00:00:00.000Z,צרפת,491,124,615
2021-09-18T00:00:00.000Z,צכיה,519,51,570
2021-09-18T00:00:00.000Z,פרו,5,6,11
2021-09-18T00:00:00.000Z,פנמה,2,1,3
2021-09-18T00:00:00.000Z,פינלנד,8,1,9
2021-09-18T00:00:00.000Z,פיליפינים,0,16,16
2021-09-18T00:00:00.000Z,פורטוגל,26,6,32
2021-09-18T00:00:00.000Z,פולין,194,31,225
2021-09-18T00:00:00.000Z,ערב הסעודית,1,2,3
2021-09-18T00:00:00.000Z,סרי לנקה (צילון),4,4,8
2021-09-18T00:00:00.000Z,סרביה,15,13,28
2021-09-18T00:00:00.000Z,ספרד,63,10,73
2021-09-18T00:00:00.000Z,סנגל,4,0,4
2021-09-18T00:00:00.000Z,סלובניה,19,1,20
2021-09-18T00:00:00.000Z,סינגפור,2,0,2
2021-09-18T00:00:00.000Z,סין,2,0,2
2021-09-18T00:00:00.000Z,סיירה ליאונה,1,0,1
2021-09-18T00:00:00.000Z,נמיביה,2,1,3
2021-09-18T00:00:00.000Z,ניגריה,4,7,11
2021-09-18T00:00:00.000Z,נורבגיה,2,1,3
2021-09-18T00:00:00.000Z,מרוקו,1,2,3
2021-09-18T00:00:00.000Z,מקסיקו,2,0,2
2021-09-18T00:00:00.000Z,מצרים,1558,446,2004
2021-09-18T00:00:00.000Z,מלדיבים,47,18,65
2021-09-18T00:00:00.000Z,מלאווי,0,2,2
2021-09-18T00:00:00.000Z,מונקו,0,1,1
2021-09-18T00:00:00.000Z,מונטנגרו,0,1,1
2021-09-18T00:00:00.000Z,מאלי,2,1,3
2021-09-18T00:00:00.000Z,מאוריציוס,0,1,1
2021-09-18T00:00:00.000Z,ליטא,7,3,10
2021-09-18T00:00:00.000Z,לטביה,45,16,61
2021-09-18T00:00:00.000Z,לבנון,0,1,1
2021-09-18T00:00:00.000Z,כלל המדינות,8974,4082,13056
2021-09-18T00:00:00.000Z,ירדן,8,3,11
2021-09-18T00:00:00.000Z,יוון,1056,154,1210
2021-09-18T00:00:00.000Z,בילורוסיה,2,0,2
2021-09-18T00:00:00.000Z,בוסניה הרצגובינה,0,2,2
2021-09-18T00:00:00.000Z,בולגריה,1,1,2
2021-09-18T00:00:00.000Z,טנזניה,22,0,22
2021-09-18T00:00:00.000Z,טוגו,0,3,3
2021-09-18T00:00:00.000Z,זמביה,2,2,4
2021-09-18T00:00:00.000Z,זימבאבווה,1,1,2
2021-09-18T00:00:00.000Z,איחוד האמירויות הערב,117,57,174
2021-09-18T00:00:00.000Z,בהמס,1,0,1
2021-09-18T00:00:00.000Z,אתיופיה,26,24,50
2021-09-18T00:00:00.000Z,ארצות הברית,614,453,1067
2021-09-18T00:00:00.000Z,ארגנטינה,1,2,3
2021-09-18T00:00:00.000Z,אסטוניה,5,9,14
2021-09-18T00:00:00.000Z,אנגולה,4,0,4
2021-09-18T00:00:00.000Z,זאיר,1,0,1
2021-09-18T00:00:00.000Z,אירלנד,8,1,9
2021-09-18T00:00:00.000Z,איסלנד,84,10,94
2021-09-18T00:00:00.000Z,איי סיישל,9,8,17
